# kx	kx_over_pi	mode0	mode1	mode2	mode3	mode4	mode5	mode0_cm1	mode1_cm1	mode2_cm1	mode3_cm1	mode4_cm1	mode5_cm1
1.3958265232e+00	4.4430538173e-01	9.727532588764e-04	1.018026323294e-03	1.588222137681e-03	4.740168359329e-03	5.101701562438e-03	5.197207504391e-03	106.74733145	111.71547601	174.28723410	520.17335163	559.84703487	570.32760057
1.3997584289e+00	4.4555694618e-01	9.753089213128e-04	1.020503584058e-03	1.591714485348e-03	4.740204093353e-03	5.101629197621e-03	5.198646538580e-03	107.02778299	111.98732396	174.67047495	520.17727299	559.83909375	570.48551632
1.4036903346e+00	4.4680851064e-01	9.778608550528e-04	1.022976994792e-03	1.595201557827e-03	4.740239600731e-03	5.101556676472e-03	5.200086160139e-03	107.30782534	112.25874941	175.05313693	520.18116947	559.83113547	570.64349653
1.4076222403e+00	4.4806007509e-01	9.804090531053e-04	1.025446546512e-03	1.598683335956e-03	4.740274880250e-03	5.101484000354e-03	5.201526345836e-03	107.58745776	112.52975139	175.43521791	520.18504095	559.82316019	570.80153864
1.4115541460e+00	4.4931163955e-01	9.829535084136e-04	1.027912230226e-03	1.602159800646e-03	4.740309930713e-03	5.101411170605e-03	5.202967072475e-03	107.86667945	112.80032890	175.81671582	520.18888730	559.81516805	570.95964011
1.4154860517e+00	4.5056320401e-01	9.854942138565e-04	1.030374036932e-03	1.605630932890e-03	4.740344750932e-03	5.101338188547e-03	5.204408316902e-03	108.14548965	113.07048096	176.19762855	520.19270837	559.80715920	571.11779841
1.4194179574e+00	4.5181476846e-01	9.880311622490e-04	1.032831957621e-03	1.609096713758e-03	4.740379339738e-03	5.101265055477e-03	5.205850055997e-03	108.42388756	113.34020658	176.57795404	520.19650406	559.79913377	571.27601099
1.4233498631e+00	4.5306633292e-01	9.905643463435e-04	1.035285983276e-03	1.612557124394e-03	4.740413695973e-03	5.101191772681e-03	5.207292266674e-03	108.70187238	113.60950477	176.95769021	520.20027422	559.79109191	571.43427532
1.4272817688e+00	4.5431789737e-01	9.930937588304e-04	1.037736104870e-03	1.616012146020e-03	4.740447818493e-03	5.101118341425e-03	5.208734925883e-03	108.97944331	113.87837453	177.33683501	520.20401873	559.78303376	571.59258886
1.4312136745e+00	4.5556946183e-01	9.956193923388e-04	1.040182313370e-03	1.619461759933e-03	4.740481706171e-03	5.101044762963e-03	5.210178010604e-03	109.25659956	114.14681489	177.71538638	520.20773747	559.77495946	571.75094911
1.4351455802e+00	4.5682102628e-01	9.981412394379e-04	1.042624599736e-03	1.622905947505e-03	4.740515357891e-03	5.100971038536e-03	5.211621497849e-03	109.53334029	114.41482484	178.09334228	520.21143032	559.76686914	571.90935352
1.4390774859e+00	4.5807259074e-01	1.000659292637e-03	1.045062954919e-03	1.626344690181e-03	4.740548772552e-03	5.100897169374e-03	5.213065364662e-03	109.80966469	114.68240339	178.47070067	520.21509716	559.75876294	572.06779959
1.4430093916e+00	4.5932415519e-01	1.003173544388e-03	1.047497369863e-03	1.629777969481e-03	4.740581949068e-03	5.100823156696e-03	5.214509588114e-03	110.08557192	114.94954955	178.84745953	520.21873786	559.75064098	572.22628480
1.4469412973e+00	4.6057571965e-01	1.005683987082e-03	1.049927835507e-03	1.633205766997e-03	4.740614886368e-03	5.100749001713e-03	5.215954145308e-03	110.36106117	115.21626233	179.22361683	520.22235231	559.74250341	572.38480663
1.4508732030e+00	4.6182728411e-01	1.008190613058e-03	1.052354342781e-03	1.636628064394e-03	4.740647583393e-03	5.100674705626e-03	5.217399013373e-03	110.63613157	115.48254072	179.59917056	520.22594039	559.73435036	572.54336257
1.4548051087e+00	4.6307884856e-01	1.010693414593e-03	1.054776882611e-03	1.640044843409e-03	4.740680039102e-03	5.100600269630e-03	5.218844169468e-03	110.91078229	115.74838374	179.97411871	520.22950200	559.72618196	572.70195012
1.4587370144e+00	4.6433041302e-01	1.013192383914e-03	1.057195445915e-03	1.643456085850e-03	4.740712252465e-03	5.100525694914e-03	5.220289590777e-03	111.18501248	116.01379039	180.34845930	520.23303701	559.71799833	572.86056677
1.4626689201e+00	4.6558197747e-01	1.015687513188e-03	1.059610023606e-03	1.646861773595e-03	4.740744222469e-03	5.100450982660e-03	5.221735254511e-03	111.45882127	116.27875966	180.72219033	520.23654531	559.70979960	573.01921003
1.4666008258e+00	4.6683354193e-01	1.018178794533e-03	1.062020606591e-03	1.650261888592e-03	4.740775948115e-03	5.100376134045e-03	5.223181137910e-03	111.73220780	116.54329057	181.09530983	520.24002679	559.70158592	573.17787739
1.4705327315e+00	4.6808510638e-01	1.020666220011e-03	1.064427185770e-03	1.653656412862e-03	4.740807428418e-03	5.100301150244e-03	5.224627218238e-03	112.00517119	116.80738211	181.46781581	520.24348136	559.69335740	573.33656637
1.4744646372e+00	4.6933667084e-01	1.023149781631e-03	1.066829752040e-03	1.657045328491e-03	4.740838662409e-03	5.100226032425e-03	5.226073472786e-03	112.27771058	117.07103328	181.83970631	520.24690889	559.68511417	573.49527446
1.4783965429e+00	4.7058823529e-01	1.025629471351e-03	1.069228296291e-03	1.660428617636e-03	4.740869649134e-03	5.100150781755e-03	5.227519878869e-03	112.54982507	117.33424309	182.21097938	520.25030929	559.67685636	573.65399918
1.4823284486e+00	4.7183979975e-01	1.028105281079e-03	1.071622809409e-03	1.663806262522e-03	4.740900387652e-03	5.100075399399e-03	5.228966413828e-03	112.82151378	117.59701053	182.58163306	520.25368246	559.66858410	573.81273804
1.4862603543e+00	4.7309136421e-01	1.030577202671e-03	1.074013282276e-03	1.667178245441e-03	4.740930877038e-03	5.099999886517e-03	5.230413055031e-03	113.09277582	117.85933460	182.95166542	520.25702828	559.66029752	573.97148857
1.4901922600e+00	4.7434292866e-01	1.033045227934e-03	1.076399705766e-03	1.670544548752e-03	4.740961116383e-03	5.099924244272e-03	5.231859779869e-03	113.36361029	118.12121431	183.32107451	520.26034666	559.65199675	574.13024827
1.4941241657e+00	4.7559449312e-01	1.035509348626e-03	1.078782070753e-03	1.673905154882e-03	4.740991104792e-03	5.099848473821e-03	5.233306565758e-03	113.63401628	118.38264865	183.68985840	520.26363751	559.64368190	574.28901467
1.4980560714e+00	4.7684605757e-01	1.037969556455e-03	1.081160368103e-03	1.677260046322e-03	4.741020841385e-03	5.099772576323e-03	5.234753390141e-03	113.90399288	118.64363662	184.05801518	520.26690073	559.63535311	574.44778529
1.5019879771e+00	4.7809762203e-01	1.040425843084e-03	1.083534588681e-03	1.680609205632e-03	4.741050325298e-03	5.099696552936e-03	5.236200230484e-03	114.17353919	118.90417721	184.42554294	520.27013621	559.62701051	574.60655767
1.5059198828e+00	4.7934918648e-01	1.042878200127e-03	1.085904723347e-03	1.683952615434e-03	4.741079555681e-03	5.099620404819e-03	5.237647064277e-03	114.44265427	119.16426943	184.79243975	520.27334387	559.61865422	574.76532932
1.5098517885e+00	4.8060075094e-01	1.045326619152e-03	1.088270762956e-03	1.687290258418e-03	4.741108531700e-03	5.099544133129e-03	5.239093869038e-03	114.71133720	119.42391226	185.15870373	520.27652362	559.61028437	574.92409779
1.5137836942e+00	4.8185231539e-01	1.047771091681e-03	1.090632698362e-03	1.690622117335e-03	4.741137252538e-03	5.099467739027e-03	5.240540622306e-03	114.97958705	119.68310471	185.52433299	520.27967537	559.60190109	575.08286061
1.5177155999e+00	4.8310387985e-01	1.050211609191e-03	1.092990520413e-03	1.693948175003e-03	4.741165717389e-03	5.099391223671e-03	5.241987301648e-03	115.24740289	119.94184578	185.88932563	520.28279903	559.59350450	575.24161532
1.5216475056e+00	4.8435544431e-01	1.052648163115e-03	1.095344219957e-03	1.697268414302e-03	4.741193925467e-03	5.099314588223e-03	5.243433884654e-03	115.51478378	120.20013445	186.25367978	520.28589451	559.58509473	575.40035946
1.5255794113e+00	4.8560700876e-01	1.055080744841e-03	1.097693787837e-03	1.700582818176e-03	4.741221875999e-03	5.099237833846e-03	5.244880348940e-03	115.78172877	120.45796972	186.61739356	520.28896172	559.57667191	575.55909056
1.5295113170e+00	4.8685857322e-01	1.057509345715e-03	1.100039214894e-03	1.703891369630e-03	4.741249568227e-03	5.099160961704e-03	5.246326672145e-03	116.04823691	120.71535059	186.98046512	520.29200059	559.56823617	575.71780619
1.5334432227e+00	4.8811013767e-01	1.059933957037e-03	1.102380491965e-03	1.707194051733e-03	4.741277001411e-03	5.099083972963e-03	5.247772831935e-03	116.31430725	120.97227605	187.34289259	520.29501104	559.55978763	575.87650388
1.5373751284e+00	4.8936170213e-01	1.062354570069e-03	1.104717609887e-03	1.710490847617e-03	4.741304174825e-03	5.099006868792e-03	5.249218806001e-03	116.57993882	121.22874510	187.70467412	520.29799298	559.55132642	576.03518120
1.5413070341e+00	4.9061326658e-01	1.064771176029e-03	1.107050559494e-03	1.713781740472e-03	4.741331087757e-03	5.098929650362e-03	5.250664572059e-03	116.84513067	121.48475672	188.06580786	520.30094633	559.54285268	576.19383568
1.5452389398e+00	4.9186483104e-01	1.067183766094e-03	1.109379331615e-03	1.717066713551e-03	4.741357739515e-03	5.098852318845e-03	5.252110107850e-03	117.10988183	121.74030992	188.42629199	520.30387102	559.53436653	576.35246490
1.5491708454e+00	4.9311639549e-01	1.069592331401e-03	1.111703917083e-03	1.720345750170e-03	4.741384129418e-03	5.098774875417e-03	5.253555391141e-03	117.37419132	121.99540369	188.78612467	520.30676698	559.52586809	576.51106641
1.5531027511e+00	4.9436795995e-01	1.071996863048e-03	1.114024306723e-03	1.723618833702e-03	4.741410256803e-03	5.098697321258e-03	5.255000399725e-03	117.63805817	122.25003702	189.14530407	520.30963413	559.51735751	576.66963777
1.5570346568e+00	4.9561952441e-01	1.074397352090e-03	1.116340491364e-03	1.726885947580e-03	4.741436121024e-03	5.098619657549e-03	5.256445111418e-03	117.90148139	122.50420891	189.50382838	520.31247240	559.50883490	576.82817656
1.5609665625e+00	4.9687108886e-01	1.076793789548e-03	1.118652461828e-03	1.730147075300e-03	4.741461721448e-03	5.098541885475e-03	5.257889504067e-03	118.16446001	122.75791834	189.86169578	520.31528172	559.50030040	576.98668033
1.5648984682e+00	4.9812265332e-01	1.079186166402e-03	1.120960208942e-03	1.733402200414e-03	4.741487057461e-03	5.098464006224e-03	5.259333555541e-03	118.42699302	123.01116432	190.21890447	520.31806203	559.49175414	577.14514666
1.5688303739e+00	4.9937421777e-01	1.081574473594e-03	1.123263723527e-03	1.736651306535e-03	4.741512128462e-03	5.098386020988e-03	5.260777243736e-03	118.68907944	123.26394582	190.57545265	520.32081325	559.48319625	577.30357313
1.5727622796e+00	5.0062578223e-01	1.083958702030e-03	1.125562996405e-03	1.739894377333e-03	4.741536933867e-03	5.098307930962e-03	5.262220546576e-03	118.95071827	123.51626186	190.93133854	520.32353533	559.47462686	577.46195731
1.5766941853e+00	5.0187734668e-01	1.086338842579e-03	1.127858018398e-03	1.743131396536e-03	4.741561473109e-03	5.098229737345e-03	5.263663442011e-03	119.21190851	123.76811141	191.28656034	520.32622820	559.46604611	577.62029678
1.5806260910e+00	5.0312891114e-01	1.088714886072e-03	1.130148780325e-03	1.746362347932e-03	4.741585745636e-03	5.098151441340e-03	5.265105908016e-03	119.47264914	124.01949347	191.64111627	520.32889180	559.45745411	577.77858913
1.5845579967e+00	5.0438047559e-01	1.091086823307e-03	1.132435273008e-03	1.749587215365e-03	4.741609750911e-03	5.098073044152e-03	5.266547922595e-03	119.73293917	124.27040704	191.99500457	520.33152608	559.44885101	577.93683194
1.5884899024e+00	5.0563204005e-01	1.093454645045e-03	1.134717487266e-03	1.752805982737e-03	4.741633488416e-03	5.097994546993e-03	5.267989463778e-03	119.99277757	124.52085111	192.34822346	520.33413097	559.44023695	578.09502280
1.5924218081e+00	5.0688360451e-01	1.095818342014e-03	1.136995413919e-03	1.756018634006e-03	4.741656957647e-03	5.097915951076e-03	5.269430509625e-03	120.25216333	124.77082467	192.70077118	520.33670642	559.43161204	578.25315930
1.5963537138e+00	5.0813516896e-01	1.098177904905e-03	1.139269043787e-03	1.759225153186e-03	4.741680158115e-03	5.097837257621e-03	5.270871038219e-03	120.51109543	125.02032670	193.05264599	520.33925237	559.42297643	578.41123904
1.6002856195e+00	5.0938673342e-01	1.100533324378e-03	1.141538367690e-03	1.762425524351e-03	4.741703089351e-03	5.097758467849e-03	5.272311027674e-03	120.76957284	125.26935622	193.40384613	520.34176879	559.41433026	578.56925962
1.6042175252e+00	5.1063829787e-01	1.102884591059e-03	1.143803376449e-03	1.765619731626e-03	4.741725750897e-03	5.097679582989e-03	5.273750456132e-03	121.02759453	125.51791220	193.75436986	520.34425560	559.40567364	578.72721863
1.6081494309e+00	5.1188986233e-01	1.105231695540e-03	1.146064060885e-03	1.768807759194e-03	4.741748142317e-03	5.097600604271e-03	5.275189301762e-03	121.28515948	125.76599364	194.10421545	520.34671278	559.39700673	578.88511369
1.6120813366e+00	5.1314142678e-01	1.107574628383e-03	1.148320411819e-03	1.771989591295e-03	4.741770263186e-03	5.097521532931e-03	5.276627542762e-03	121.54226664	126.01359954	194.45338116	520.34914026	559.38832965	579.04294240
1.6160132423e+00	5.1439299124e-01	1.109913380115e-03	1.150572420075e-03	1.775165212221e-03	4.741792113099e-03	5.097442370210e-03	5.278065157357e-03	121.79891497	126.26072888	194.80186528	520.35153801	559.37964255	579.20070236
1.6199451480e+00	5.1564455569e-01	1.112247941236e-03	1.152820076475e-03	1.778334606321e-03	4.741813691665e-03	5.097363117352e-03	5.279502123804e-03	122.05510344	126.50738066	195.14966608	520.35390599	559.37094555	579.35839120
1.6238770537e+00	5.1689612015e-01	1.114578302210e-03	1.155063371844e-03	1.781497757997e-03	4.741834998511e-03	5.097283775606e-03	5.280938420386e-03	122.31083100	126.75355387	195.49678186	520.35624414	559.36223880	579.51600653
1.6278089594e+00	5.1814768461e-01	1.116904453475e-03	1.157302297009e-03	1.784654651706e-03	4.741856033279e-03	5.097204346227e-03	5.282374025416e-03	122.56609660	126.99924751	195.84321090	520.35855244	559.35352244	579.67354598
1.6317408651e+00	5.1939924906e-01	1.119226385437e-03	1.159536842796e-03	1.787805271960e-03	4.741876795628e-03	5.097124830473e-03	5.283808917238e-03	122.82089918	127.24446056	196.18895151	520.36083085	559.34479659	579.83100715
1.6356727708e+00	5.2065081352e-01	1.121544088473e-03	1.161767000035e-03	1.790949603322e-03	4.741897285233e-03	5.097045229608e-03	5.285243074225e-03	123.07523769	127.48919203	196.53400199	520.36307932	559.33606141	579.98838769
1.6396046765e+00	5.2190237797e-01	1.123857552929e-03	1.163992759556e-03	1.794087630411e-03	4.741917501785e-03	5.096965544899e-03	5.286676474777e-03	123.32911107	127.73344091	196.87836066	520.36529783	559.32731702	580.14568522
1.6435365822e+00	5.2315394243e-01	1.126166769126e-03	1.166214112192e-03	1.797219337897e-03	4.741937444994e-03	5.096885777620e-03	5.288109097329e-03	123.58251825	127.97720618	197.22202583	520.36748634	559.31856357	580.30289737
1.6474684879e+00	5.2440550688e-01	1.128471727353e-03	1.168431048777e-03	1.800344710505e-03	4.741957114583e-03	5.096805929047e-03	5.289540920343e-03	123.83545818	128.22048685	197.56499583	520.36964483	559.30980120	580.46002179
1.6514003936e+00	5.2565707134e-01	1.130772417874e-03	1.170643560148e-03	1.803463733012e-03	4.741976510294e-03	5.096726000465e-03	5.290971922312e-03	124.08792978	128.46328191	197.90726899	520.37177327	559.30103006	580.61705610
1.6553322993e+00	5.2690863579e-01	1.133068830925e-03	1.172851637145e-03	1.806576390245e-03	4.741995631884e-03	5.096645993160e-03	5.292402081760e-03	124.33993199	128.70559035	198.24884364	520.37387162	559.29225027	580.77399796
1.6592642050e+00	5.2816020025e-01	1.135360956714e-03	1.175055270608e-03	1.809682667087e-03	4.742014479126e-03	5.096565908425e-03	5.293831377244e-03	124.59146372	128.94741117	198.58971812	520.37593986	559.28346199	580.93084501
1.6631961107e+00	5.2941176471e-01	1.137648785422e-03	1.177254451381e-03	1.812782548471e-03	4.742033051812e-03	5.096485747556e-03	5.295259787348e-03	124.84252390	129.18874337	198.92989078	520.37797798	559.27466535	581.08759490
1.6671280164e+00	5.3066332916e-01	1.139932307207e-03	1.179449170311e-03	1.815876019380e-03	4.742051349749e-03	5.096405511857e-03	5.296687290693e-03	125.09311145	129.42958593	199.26935998	520.37998595	559.26586050	581.24424529
1.6710599221e+00	5.3191489362e-01	1.142211512199e-03	1.181639418248e-03	1.818963064851e-03	4.742069372759e-03	5.096325202635e-03	5.298113865926e-03	125.34322529	129.66993786	199.60812406	520.38196374	559.25704758	581.40079382
1.6749918278e+00	5.3316645807e-01	1.144486390502e-03	1.183825186044e-03	1.822043669971e-03	4.742087120683e-03	5.096244821201e-03	5.299539491729e-03	125.59286433	129.90979815	199.94618140	520.38391135	559.24822674	581.55723817
1.6789237335e+00	5.3441802253e-01	1.146756932197e-03	1.186006464554e-03	1.825117819878e-03	4.742104593377e-03	5.096164368874e-03	5.300964146817e-03	125.84202748	130.14916580	200.28353036	520.38582876	559.23939811	581.71357600
1.6828556392e+00	5.3566958698e-01	1.149023127339e-03	1.188183244639e-03	1.828185499761e-03	4.742121790716e-03	5.096083846975e-03	5.302387809935e-03	126.09071365	130.38803980	200.62016931	520.38771595	559.23056186	581.86980497
1.6867875449e+00	5.3692115144e-01	1.151284965960e-03	1.190355517159e-03	1.831246694860e-03	4.742138712587e-03	5.096003256832e-03	5.303810459863e-03	126.33892175	130.62641916	200.95609665	520.38957291	559.22171811	582.02592275
1.6907194506e+00	5.3817271589e-01	1.153542438069e-03	1.192523272982e-03	1.834301390464e-03	4.742155358899e-03	5.095922599777e-03	5.305232075410e-03	126.58665068	130.86430287	201.29131074	520.39139963	559.21286702	582.18192702
1.6946513563e+00	5.3942428035e-01	1.155795533649e-03	1.194686502976e-03	1.837349571912e-03	4.742171729573e-03	5.095841877149e-03	5.306652635423e-03	126.83389934	131.10168992	201.62580999	520.39319611	559.20400874	582.33781547
1.6985832620e+00	5.4067584481e-01	1.158044242663e-03	1.196845198015e-03	1.840391224595e-03	4.742187824549e-03	5.095761090288e-03	5.308072118779e-03	127.08066663	131.33857932	201.95959279	520.39496232	559.19514340	582.49358576
1.7025151677e+00	5.4192740926e-01	1.160288555050e-03	1.198999348976e-03	1.843426333951e-03	4.742203643784e-03	5.095680240544e-03	5.309490504389e-03	127.32695145	131.57497006	202.29265754	520.39669829	559.18627117	582.64923559
1.7064470734e+00	5.4317897372e-01	1.162528460726e-03	1.201148946741e-03	1.846454885470e-03	4.742219187249e-03	5.095599329269e-03	5.310907771199e-03	127.57275268	131.81086115	202.62500266	520.39840398	559.17739218	582.80476265
1.7103789791e+00	5.4443053817e-01	1.164763949589e-03	1.203293982195e-03	1.849476864688e-03	4.742234454935e-03	5.095518357821e-03	5.312323898187e-03	127.81806923	132.04625158	202.95662655	520.40007942	559.16850659	582.96016462
1.7143108848e+00	5.4568210263e-01	1.166995011510e-03	1.205434446228e-03	1.852492257193e-03	4.742249446846e-03	5.095437327563e-03	5.313738864367e-03	128.06289998	132.28114036	203.28752763	520.40172459	559.15961455	583.11543921
1.7182427905e+00	5.4693366708e-01	1.169221636345e-03	1.207570329735e-03	1.855501048621e-03	4.742264163007e-03	5.095356239862e-03	5.315152648787e-03	128.30724381	132.51552648	203.61770432	520.40333950	559.15071621	583.27058412
1.7221746962e+00	5.4818523154e-01	1.171443813924e-03	1.209701623615e-03	1.858503224655e-03	4.742278603455e-03	5.095275096093e-03	5.316565230528e-03	128.55109961	132.74940895	203.94715506	520.40492416	559.14181171	583.42559705
1.7261066019e+00	5.4943679599e-01	1.173661534060e-03	1.211828318771e-03	1.861498771029e-03	4.742292768247e-03	5.095193897633e-03	5.317976588709e-03	128.79446627	132.98278677	204.27587828	520.40647856	559.13290120	583.58047570
1.7300385076e+00	5.5068836045e-01	1.175874786547e-03	1.213950406113e-03	1.864487673524e-03	4.742306657454e-03	5.095112645865e-03	5.319386702480e-03	129.03734265	133.21565894	204.60387241	520.40800273	559.12398485	583.73521780
1.7339704133e+00	5.5193992491e-01	1.178083561156e-03	1.216067876554e-03	1.867469917969e-03	4.742320271167e-03	5.095031342179e-03	5.320795551030e-03	129.27972765	133.44802446	204.93113591	520.40949666	559.11506281	583.88982106
1.7379023190e+00	5.5319148936e-01	1.180287847641e-03	1.218180721013e-03	1.870445490241e-03	4.742333609489e-03	5.094949987967e-03	5.322203113582e-03	129.52162013	133.67988234	205.25766723	520.41096037	559.10613521	584.04428320
1.7418342247e+00	5.5444305382e-01	1.182487635737e-03	1.220288930414e-03	1.873414376265e-03	4.742346672544e-03	5.094868584629e-03	5.323609369395e-03	129.76301897	133.91123158	205.58346481	520.41239388	559.09720223	584.19860194
1.7457661304e+00	5.5569461827e-01	1.184682915161e-03	1.222392495686e-03	1.876376562012e-03	4.742359460470e-03	5.094787133568e-03	5.325014297764e-03	130.00392304	134.14207119	205.90852712	520.41379719	559.08826401	584.35277500
1.7496980361e+00	5.5694618273e-01	1.186873675612e-03	1.224491407766e-03	1.879332033504e-03	4.742371973422e-03	5.094705636193e-03	5.326417878019e-03	130.24433122	134.37240016	206.23285263	520.41517033	559.07932070	584.50680013
1.7536299418e+00	5.5819774718e-01	1.189059906769e-03	1.226585657592e-03	1.882280776806e-03	4.742384211572e-03	5.094624093917e-03	5.327820089528e-03	130.48424235	134.60221752	206.55643981	520.41651331	559.07037247	584.66067506
1.7575618475e+00	5.5944931164e-01	1.191241598297e-03	1.228675236113e-03	1.885222778033e-03	4.742396175109e-03	5.094542508160e-03	5.329220911695e-03	130.72365533	134.83152226	206.87928712	520.41782616	559.06141947	584.81439752
1.7614937532e+00	5.6070087610e-01	1.193418739842e-03	1.230760134281e-03	1.888158023346e-03	4.742407864237e-03	5.094460880345e-03	5.330620323962e-03	130.96256899	135.06031338	207.20139307	520.41910889	559.05246185	584.96796527
1.7654256589e+00	5.6195244055e-01	1.195591321034e-03	1.232840343053e-03	1.891086498951e-03	4.742419279178e-03	5.094379211902e-03	5.332018305805e-03	131.20098222	135.28858991	207.52275612	520.42036153	559.04349978	585.12137605
1.7693575646e+00	5.6320400501e-01	1.197759331485e-03	1.234915853396e-03	1.894008191104e-03	4.742430420170e-03	5.094297504264e-03	5.333414836741e-03	131.43889387	135.51635084	207.84337477	520.42158412	559.03453340	585.27462760
1.7732894703e+00	5.6445556946e-01	1.199922760795e-03	1.236986656279e-03	1.896923086103e-03	4.742441287468e-03	5.094215758870e-03	5.334809896323e-03	131.67630280	135.74359519	208.16324752	520.42277667	559.02556288	585.42771770
1.7772213760e+00	5.6570713392e-01	1.202081598544e-03	1.239052742680e-03	1.899831170297e-03	4.742451881342e-03	5.094133977165e-03	5.336203464140e-03	131.91320785	135.97032197	208.48237288	520.42393921	559.01658838	585.58064409
1.7811532817e+00	5.6695869837e-01	1.204235834298e-03	1.241114103583e-03	1.902732430078e-03	4.742462202079e-03	5.094052160597e-03	5.337595519822e-03	132.14960790	136.19653018	208.80074934	520.42507178	559.00761005	585.73340454
1.7850851874e+00	5.6821026283e-01	1.206385457611e-03	1.243170729979e-03	1.905626851884e-03	4.742472249985e-03	5.093970310621e-03	5.338986043034e-03	132.38550180	136.42221884	209.11837542	520.42617441	558.99862805	585.88599683
1.7890170931e+00	5.6946182728e-01	1.208530458019e-03	1.245222612866e-03	1.908514422201e-03	4.742482025379e-03	5.093888428694e-03	5.340375013483e-03	132.62088838	136.64738696	209.43524963	520.42724713	558.98964255	586.03841871
1.7929489988e+00	5.7071339174e-01	1.210670825044e-03	1.247269743247e-03	1.911395127557e-03	4.742491528598e-03	5.093806516281e-03	5.341762410911e-03	132.85576651	136.87203356	209.75137051	520.42828999	558.98065370	586.19066798
1.7968809045e+00	5.7196495620e-01	1.212806548196e-03	1.249312112135e-03	1.914268954529e-03	4.742500759996e-03	5.093724574851e-03	5.343148215102e-03	133.09013504	137.09615763	210.06673656	520.42930302	558.97166167	586.34274242
1.8008128102e+00	5.7321652065e-01	1.214937616970e-03	1.251349710547e-03	1.917135889738e-03	4.742509719941e-03	5.093642605877e-03	5.344532405876e-03	133.32399281	137.31975821	210.38134634	520.43028626	558.96266661	586.49463980
1.8047447159e+00	5.7446808511e-01	1.217064020848e-03	1.253382529511e-03	1.919995919849e-03	4.742518408821e-03	5.093560610837e-03	5.345914963094e-03	133.55733866	137.54283431	210.69519836	520.43123976	558.95366870	586.64635791
1.8086766216e+00	5.7571964956e-01	1.219185749299e-03	1.255410560059e-03	1.922849031574e-03	4.742526827037e-03	5.093478591216e-03	5.347295866656e-03	133.79017145	137.76538494	211.00829119	520.43216355	558.94466808	586.79789456
1.8126085273e+00	5.7697121402e-01	1.221302791780e-03	1.257433793232e-03	1.925695211669e-03	4.742534975008e-03	5.093396548500e-03	5.348675096502e-03	134.02249000	137.98740912	211.32062335	520.43305768	558.93566494	586.94924754
1.8165404330e+00	5.7822277847e-01	1.223415137734e-03	1.259452220080e-03	1.928534446935e-03	4.742542853169e-03	5.093314484183e-03	5.350052632612e-03	134.25429318	138.20890586	211.63219341	520.43392221	558.92665942	587.10041466
1.8204723387e+00	5.7947434293e-01	1.225522776594e-03	1.261465831658e-03	1.931366724217e-03	4.742550461971e-03	5.093232399762e-03	5.351428455004e-03	134.48557981	138.42987419	211.94299991	520.43475718	558.91765169	587.25139372
1.8244042444e+00	5.8072590738e-01	1.227625697781e-03	1.263474619032e-03	1.934192030406e-03	4.742557801882e-03	5.093150296741e-03	5.352802543739e-03	134.71634874	138.65031312	212.25304143	520.43556264	558.90864193	587.40218252
1.8283361501e+00	5.8197747184e-01	1.229723890703e-03	1.265478573273e-03	1.937010352437e-03	4.742564873385e-03	5.093068176626e-03	5.354174878917e-03	134.94659880	138.87022168	212.56231652	520.43633865	558.89963029	587.55277890
1.8322680558e+00	5.8322903630e-01	1.231817344760e-03	1.267477685462e-03	1.939821677287e-03	4.742571676981e-03	5.092986040928e-03	5.355545440679e-03	135.17632882	139.08959889	212.87082377	520.43708526	558.89061694	587.70318067
1.8361999615e+00	5.8448060075e-01	1.233906049338e-03	1.269471946690e-03	1.942625991981e-03	4.742578213185e-03	5.092903891166e-03	5.356914209206e-03	135.40553766	139.30844376	213.17856173	520.43780253	558.88160204	587.85338566
1.8401318672e+00	5.8573216521e-01	1.235989993816e-03	1.271461348052e-03	1.945423283585e-03	4.742584482530e-03	5.092821728860e-03	5.358281164722e-03	135.63422413	139.52675533	213.48552901	520.43849051	558.87258577	588.00339168
1.8440637729e+00	5.8698372966e-01	1.238069167560e-03	1.273445880655e-03	1.948213539210e-03	4.742590485563e-03	5.092739555535e-03	5.359646287491e-03	135.86238708	139.74453261	213.79172417	520.43914926	558.86356829	588.15319659
1.8479956786e+00	5.8823529412e-01	1.240143559928e-03	1.275425535613e-03	1.950996746011e-03	4.742596222850e-03	5.092657372723e-03	5.361009557818e-03	136.09002533	139.96177463	214.09714581	520.43977886	558.85454977	588.30279822
1.8519275843e+00	5.8948685857e-01	1.242213160267e-03	1.277400304051e-03	1.953772891187e-03	4.742601694971e-03	5.092575181959e-03	5.362370956050e-03	136.31713771	140.17848042	214.40179253	520.44037935	558.84553038	588.45219441
1.8558594900e+00	5.9073842303e-01	1.244277957918e-03	1.279370177101e-03	1.956541961979e-03	4.742606902521e-03	5.092492984782e-03	5.363730462576e-03	136.54372306	140.39464900	214.70566293	520.44095082	558.83651028	588.60138300
1.8597913957e+00	5.9198998748e-01	1.246337942210e-03	1.281335145903e-03	1.959303945673e-03	4.742611846113e-03	5.092410782736e-03	5.365088057829e-03	136.76978021	140.61027940	215.00875560	520.44149331	558.82748965	588.75036186
