# kx	kx_over_pi	mode0	mode1	mode2	mode3	mode4	mode5	mode6	mode7	mode8	mode9	mode10	mode11	mode12	mode13	mode14	mode15	mode16	mode17	mode18	mode19	mode20	mode21	mode22	mode23	mode0_cm1	mode1_cm1	mode2_cm1	mode3_cm1	mode4_cm1	mode5_cm1	mode6_cm1	mode7_cm1	mode8_cm1	mode9_cm1	mode10_cm1	mode11_cm1	mode12_cm1	mode13_cm1	mode14_cm1	mode15_cm1	mode16_cm1	mode17_cm1	mode18_cm1	mode19_cm1	mode20_cm1	mode21_cm1	mode22_cm1	mode23_cm1
9.2399783929e-01	2.9411764706e-01	0.000000000000e+00	1.229091468360e-04	3.359127872811e-04	9.236836985267e-04	9.817200011494e-04	1.202034706132e-03	1.251144866754e-03	1.562851604132e-03	1.606387147560e-03	1.606906714708e-03	1.931390116016e-03	2.408535838851e-03	4.724046897620e-03	4.735303851383e-03	4.737669893133e-03	4.739659559076e-03	4.791627316103e-03	5.082113800951e-03	5.087093017011e-03	5.091184380968e-03	5.126390367615e-03	5.282537531394e-03	5.449318361859e-03	5.504460930186e-03	0.00000000	13.48771985	36.86216758	101.36256962	107.73131768	131.90806201	137.29727921	171.50313985	176.28061352	176.33762942	211.94556687	264.30625768	518.40422570	519.63953359	519.89917666	520.11751726	525.82031942	557.69752651	558.24393231	558.69290761	562.55631808	579.69148868	597.99356933	604.04476675
9.2792974499e-01	2.9536921151e-01	0.000000000000e+00	1.240505870002e-04	3.369938371587e-04	9.230455555615e-04	9.810875236525e-04	1.202577129808e-03	1.251653730673e-03	1.561967515656e-03	1.606288757220e-03	1.606785804113e-03	1.932074154433e-03	2.408401481041e-03	4.724086653894e-03	4.735296035900e-03	4.737675698591e-03	4.739668328639e-03	4.791783239450e-03	5.082104665269e-03	5.087087903198e-03	5.091213221228e-03	5.126375817474e-03	5.282079755196e-03	5.449559159935e-03	5.504483855591e-03	0.00000000	13.61297843	36.98079909	101.29254152	107.66191129	131.96758613	137.35312057	171.40612235	176.26981643	176.32436102	212.02063141	264.29151361	518.40858845	519.63867594	519.89981373	520.11847961	525.83743003	557.69652398	558.24337113	558.69607246	562.55472139	579.64125355	598.01999386	604.04728253
9.3186165069e-01	2.9662077597e-01	0.000000000000e+00	1.251863029863e-04	3.380764787162e-04	9.224072274714e-04	9.804548159584e-04	1.203119318930e-03	1.252162299054e-03	1.561083001515e-03	1.606189929841e-03	1.606664412617e-03	1.932757764763e-03	2.408266560303e-03	4.724126367465e-03	4.735288233192e-03	4.737681522899e-03	4.739677086909e-03	4.791939994055e-03	5.082095572295e-03	5.087082770223e-03	5.091242096230e-03	5.126361209062e-03	5.281621622159e-03	5.449799459038e-03	5.504506852764e-03	0.00000000	13.73760885	37.09960527	101.22249311	107.59247965	132.02708450	137.40892950	171.30905814	176.25897138	176.31103984	212.09564897	264.27670777	518.41294651	519.63781969	519.90045288	520.11944072	525.85463186	557.69552614	558.24280786	558.69924113	562.55311830	579.59097926	598.04636364	604.04980617
9.3579355639e-01	2.9787234043e-01	0.000000000000e+00	1.263164483707e-04	3.391606971797e-04	9.217687142726e-04	9.798218781975e-04	1.203661273311e-03	1.252670571754e-03	1.560198061699e-03	1.606090661820e-03	1.606542543990e-03	1.933440946968e-03	2.408131076732e-03	4.724166036850e-03	4.735280443286e-03	4.737687365986e-03	4.739685833828e-03	4.792097580870e-03	5.082086522005e-03	5.087077618117e-03	5.091271005915e-03	5.126346542424e-03	5.281163132999e-03	5.450039259276e-03	5.504529921387e-03	0.00000000	13.86162797	37.21858449	101.15242438	107.52302276	132.08655712	137.46470598	171.21194722	176.24807797	176.29766631	212.17061955	264.26184017	518.41729972	519.63696485	519.90109408	520.12040058	525.87192501	557.69453299	558.24224248	558.70241360	562.55150882	579.54066589	598.07267867	604.05233766
9.3972546209e-01	2.9912390488e-01	0.000000000000e+00	1.274411705374e-04	3.402464778775e-04	9.211300159810e-04	9.791887105003e-04	1.204202992767e-03	1.253178548632e-03	1.559312696195e-03	1.605990948766e-03	1.606420202793e-03	1.934123701006e-03	2.407995030421e-03	4.724205660582e-03	4.735272666209e-03	4.737693227784e-03	4.739694569337e-03	4.792256000829e-03	5.082077514380e-03	5.087072446912e-03	5.091299950229e-03	5.126331817603e-03	5.280704288434e-03	5.450278560757e-03	5.504553061137e-03	0.00000000	13.98505196	37.33773515	101.08233535	107.45354064	132.14600396	137.52045000	171.11478959	176.23713573	176.28424091	212.24554314	264.24691081	518.42164792	519.63611141	519.90173734	520.12135919	525.88930959	557.69354451	558.24167500	558.70558987	562.54989296	579.49031352	598.09893898	604.05487696
9.4365736779e-01	3.0037546934e-01	0.000000000000e+00	1.285606110132e-04	3.413338062386e-04	9.204911326121e-04	9.785553129973e-04	1.204744477111e-03	1.253686229548e-03	1.558426904992e-03	1.605890785271e-03	1.606297394599e-03	1.934806026838e-03	2.407858421464e-03	4.724245237205e-03	4.735264901987e-03	4.737699108222e-03	4.739703293376e-03	4.792415254852e-03	5.082068549395e-03	5.087067256642e-03	5.091328929114e-03	5.126317034645e-03	5.280245089184e-03	5.450517363594e-03	5.504576271692e-03	0.00000000	14.10789636	37.45705565	101.01222600	107.38403329	132.20542500	137.57616154	171.01758524	176.22614405	176.27076427	212.32041975	264.23191971	518.42599095	519.63525939	519.90238264	520.12231654	525.90678570	557.69256072	558.24110544	558.70876993	562.54827072	579.43992223	598.12514456	604.05742402
9.4758927349e-01	3.0162703379e-01	0.000000000000e+00	1.296749057804e-04	3.424226677928e-04	9.198520641809e-04	9.779216858190e-04	1.205285726156e-03	1.254193614359e-03	1.557540688080e-03	1.605790164616e-03	1.606174126296e-03	1.935487924422e-03	2.407721249956e-03	4.724284765282e-03	4.735257150647e-03	4.737705007230e-03	4.739712005888e-03	4.792575343841e-03	5.082059627029e-03	5.087062047337e-03	5.091357942513e-03	5.126302193593e-03	5.279785535970e-03	5.450755667897e-03	5.504599552727e-03	0.00000000	14.23017607	37.57654439	100.94209635	107.31450075	132.26482022	137.63184059	170.92033418	176.21510221	176.25723714	212.39524936	264.21686688	518.43032866	519.63440878	519.90302999	520.12327263	525.92435344	557.69158161	558.24053378	558.71195379	562.54664210	579.38949209	598.15129543	604.05997882
9.5152117918e-01	3.0287859825e-01	0.000000000000e+00	1.307841855675e-04	3.435130481696e-04	9.192128107019e-04	9.772878290957e-04	1.205826739717e-03	1.254700702925e-03	1.556654045448e-03	1.605689078354e-03	1.606050406501e-03	1.936169393718e-03	2.407583515992e-03	4.724324243384e-03	4.735249412215e-03	4.737710924737e-03	4.739720706814e-03	4.792736268684e-03	5.082050747260e-03	5.087056819031e-03	5.091386990369e-03	5.126287294493e-03	5.279325629517e-03	5.450993473780e-03	5.504622903919e-03	0.00000000	14.35190546	37.69619981	100.87194639	107.24494301	132.32418959	137.68748712	170.82303639	176.20400928	176.24366046	212.47003197	264.20175232	518.43466088	519.63355958	519.90367936	520.12422745	525.94201290	557.69060716	558.23996004	558.71514142	562.54500711	579.33902319	598.17739161	604.06254132
9.5545308488e-01	3.0413016270e-01	0.000000000000e+00	1.318885761227e-04	3.446049330975e-04	9.185733721892e-04	9.766537429577e-04	1.206367517605e-03	1.255207495105e-03	1.555766977083e-03	1.605587515735e-03	1.605926246133e-03	1.936850434684e-03	2.407445219667e-03	4.724363670102e-03	4.735241686717e-03	4.737716860674e-03	4.739729396096e-03	4.792898030251e-03	5.082041910065e-03	5.087051571757e-03	5.091416072624e-03	5.126272337388e-03	5.278865370549e-03	5.451230781359e-03	5.504646324940e-03	0.00000000	14.47309831	37.81602033	100.80177612	107.17536010	132.38353311	137.74310114	170.72569189	176.19286407	176.23003543	212.54476758	264.18657606	518.43898746	519.63271180	519.90433075	520.12518099	525.95976418	557.68963739	558.23938422	558.71833283	562.54336576	579.28851561	598.20343311	604.06511148
9.5938499058e-01	3.0538172716e-01	0.000000000000e+00	1.329881984672e-04	3.456983084038e-04	9.179337486566e-04	9.760194275352e-04	1.206908059633e-03	1.255713990756e-03	1.554879482976e-03	1.605485462890e-03	1.605801659231e-03	1.937531047279e-03	2.407306361077e-03	4.724403044037e-03	4.735233974180e-03	4.737722814968e-03	4.739738073674e-03	4.793060629397e-03	5.082033115422e-03	5.087046305546e-03	5.091445189222e-03	5.126257322326e-03	5.278404759793e-03	5.451467590750e-03	5.504669815463e-03	0.00000000	14.59376792	37.93600440	100.73158555	107.10575203	132.44285074	137.79868261	170.62830067	176.18166506	176.21636360	212.61945618	264.17133809	518.44330825	519.63186545	519.90498416	520.12613324	525.97760737	557.68867229	558.23880632	558.72152801	562.54171805	579.23796942	598.22941994	604.06768926
9.6331689628e-01	3.0663329161e-01	0.000000000000e+00	1.340831691342e-04	3.467931600137e-04	9.172939401173e-04	9.753848829584e-04	1.207448365614e-03	1.256220189738e-03	1.553991563115e-03	1.605382901660e-03	1.605676664125e-03	1.938211231462e-03	2.407166940317e-03	4.724442363808e-03	4.735226274629e-03	4.737728787549e-03	4.739746739491e-03	4.793224066957e-03	5.082024363307e-03	5.087041020432e-03	5.091474340103e-03	5.126242249350e-03	5.277943797977e-03	5.451703902072e-03	5.504693375159e-03	0.00000000	14.71392706	38.05615048	100.66137468	107.03611881	132.50214247	137.85423153	170.53086273	176.17041027	176.20264697	212.69409776	264.15603843	518.44762310	519.63102052	519.90563957	520.12708420	525.99554257	557.68771186	558.23822635	558.72472695	562.54006398	579.18738471	598.25535211	604.07027464
9.6724880198e-01	3.0788485607e-01	0.000000000000e+00	1.351736003917e-04	3.478894739495e-04	9.166539465842e-04	9.747501093575e-04	1.207988435359e-03	1.256726091910e-03	1.553103217490e-03	1.605279807871e-03	1.605551285161e-03	1.938890987191e-03	2.407026957483e-03	4.724481628045e-03	4.735218588089e-03	4.737734778346e-03	4.739755393488e-03	4.793388343754e-03	5.082015653697e-03	5.087035716448e-03	5.091503525211e-03	5.126227118506e-03	5.277482485832e-03	5.451939715445e-03	5.504717003699e-03	0.00000000	14.83358806	38.17645703	100.59114351	106.96646046	132.56140827	137.90974787	170.43337806	176.15909703	176.18888822	212.76869233	264.14067709	518.45193185	519.63017702	519.90629699	520.12803387	526.01356986	557.68675609	558.23764430	558.72792964	562.53840356	579.13676155	598.28122963	604.07286757
9.7118070768e-01	3.0913642053e-01	0.000000000000e+00	1.362596004521e-04	3.489872363306e-04	9.160137680696e-04	9.741151068624e-04	1.208528268681e-03	1.257231697129e-03	1.552214446089e-03	1.605176148755e-03	1.605425555280e-03	1.939570314424e-03	2.406886412673e-03	4.724520835394e-03	4.735210914587e-03	4.737740787287e-03	4.739764035607e-03	4.793553460593e-03	5.082006986570e-03	5.087030393626e-03	5.091532744487e-03	5.126211929839e-03	5.277020824088e-03	5.452175030990e-03	5.504740700750e-03	0.00000000	14.95276279	38.29692252	100.52089204	106.89677699	132.62064813	137.96523163	170.33584668	176.14772176	176.17509096	212.84323988	264.12525408	518.45623436	519.62933495	519.90695639	520.12898223	526.03168934	557.68580498	558.23706019	558.73113609	562.53673680	579.08610003	598.30705253	604.07546802
9.7511261338e-01	3.1038798498e-01	0.000000000000e+00	1.373412736677e-04	3.500864333720e-04	9.153734045855e-04	9.734798756032e-04	1.209067865390e-03	1.257737005256e-03	1.551325248901e-03	1.605071879020e-03	1.605299519947e-03	1.940249213119e-03	2.406745305984e-03	4.724559984517e-03	4.735203254148e-03	4.737746814301e-03	4.739772665789e-03	4.793719418260e-03	5.081998361902e-03	5.087025052001e-03	5.091561997873e-03	5.126196683396e-03	5.276558813480e-03	5.452409848832e-03	5.504764465981e-03	0.00000000	15.07146270	38.41754545	100.45062027	106.82706842	132.67986202	138.02068279	170.23826856	176.13627948	176.16126018	212.91774040	264.10976941	518.46053048	519.62849432	519.90761778	520.12992929	526.04990109	557.68485853	558.23647401	558.73434627	562.53506369	579.03540023	598.33282081	604.07807596
9.7904451908e-01	3.1163954944e-01	0.000000000000e+00	1.384187207163e-04	3.511870513846e-04	9.147328561435e-04	9.728444157100e-04	1.209607225297e-03	1.258242016148e-03	1.550435625917e-03	1.604966934748e-03	1.605173243252e-03	1.940927683233e-03	2.406603637511e-03	4.724599074089e-03	4.735195606796e-03	4.737752859316e-03	4.739781283977e-03	4.793886217528e-03	5.081989779669e-03	5.087019691605e-03	5.091591285311e-03	5.126181379223e-03	5.276096454743e-03	5.452644169094e-03	5.504788299058e-03	0.00000000	15.18969885	38.53832432	100.38032820	106.75733476	132.73904993	138.07610133	170.14064373	176.12476318	176.14740292	212.99219389	264.09422309	518.46482006	519.62765512	519.90828115	520.13087502	526.06820520	557.68391674	558.23588578	558.73756020	562.53338425	578.98466222	598.35853448	604.08069134
9.8297642478e-01	3.1289111389e-01	0.000000000000e+00	1.394920387733e-04	3.522890767741e-04	9.140921227546e-04	9.722087273124e-04	1.210146348214e-03	1.258746729665e-03	1.549545577125e-03	1.604861223812e-03	1.605046817498e-03	1.941605724725e-03	2.406461407354e-03	4.724638102799e-03	4.735187972558e-03	4.737758922259e-03	4.739789890112e-03	4.794053859150e-03	5.081981239849e-03	5.087014312472e-03	5.091620606741e-03	5.126166017365e-03	5.275633748614e-03	5.452877991903e-03	5.504812199645e-03	0.00000000	15.30748189	38.65925763	100.31001584	106.68757602	132.79821184	138.13148724	170.04297216	176.11316274	176.13352930	213.06660034	264.07861513	518.46910297	519.62681736	519.90894648	520.13181944	526.08660174	557.68297961	558.23529549	558.74077785	562.53169848	578.93388609	598.38419357	604.08331412
9.8690833048e-01	3.1414267835e-01	0.000000000000e+00	1.405613216756e-04	3.533924960405e-04	9.134512044295e-04	9.715728105404e-04	1.210685233951e-03	1.259251145665e-03	1.548655102515e-03	1.604754610802e-03	1.604920378269e-03	1.942283337551e-03	2.406318615609e-03	4.724677069352e-03	4.735180351457e-03	4.737765003059e-03	4.739798484136e-03	4.794222343865e-03	5.081972742417e-03	5.087008914635e-03	5.091649962107e-03	5.126150597869e-03	5.275170695830e-03	5.453111317388e-03	5.504836167407e-03	0.00000000	15.42482213	38.78034390	100.23968318	106.61779222	132.85734771	138.18684049	169.94525387	176.10146332	176.11965419	213.14095976	264.06294555	518.47337905	519.62598104	519.90961377	520.13276252	526.10509080	557.68204712	558.23470314	558.74399923	562.53000639	578.88307192	598.40979808	604.08594428
9.9084023618e-01	3.1539424280e-01	0.000000000000e+00	1.416266600748e-04	3.544972957776e-04	9.128101011784e-04	9.709366655238e-04	1.211223882317e-03	1.259755264007e-03	1.547764202076e-03	1.604646893903e-03	1.604794127555e-03	1.942960521668e-03	2.406175262376e-03	4.724715972468e-03	4.735172743518e-03	4.737771101642e-03	4.739807065991e-03	4.794391672393e-03	5.081964287349e-03	5.087003498128e-03	5.091679351347e-03	5.126135120781e-03	5.274707297133e-03	5.453344145677e-03	5.504860202006e-03	0.00000000	15.54172951	38.90158166	100.16933023	106.54798337	132.91645754	138.24216109	169.84748884	176.08964275	176.10579978	213.21527212	264.04721435	518.47764818	519.62514616	519.91028301	520.13370427	526.12367246	557.68111928	558.23410875	558.74722433	562.52830798	578.83221979	598.43534804	604.08858177
9.9477214188e-01	3.1664580726e-01	0.000000000000e+00	1.426881415822e-04	3.556034626725e-04	9.121688130109e-04	9.703002923922e-04	1.211762293123e-03	1.260259084550e-03	1.546872875797e-03	1.604537772366e-03	1.604668366283e-03	1.943637277034e-03	2.406031347751e-03	4.724754810880e-03	4.735165148766e-03	4.737777217937e-03	4.739815635618e-03	4.794561845440e-03	5.081955874621e-03	5.086998062985e-03	5.091708774405e-03	5.126119586148e-03	5.274243553264e-03	5.453576476902e-03	5.504884303104e-03	0.00000000	15.65821364	39.02296944	100.09895699	106.47814949	132.97554129	138.29744900	169.74967709	176.07766805	176.09199908	213.28953744	264.03142155	518.48191020	519.62431274	519.91095419	520.13464468	526.14234679	557.68019609	558.23351231	558.75045314	562.52660325	578.78132979	598.46084344	604.09122656
9.9870404757e-01	3.1789737171e-01	0.000000000000e+00	1.437458509045e-04	3.567109835047e-04	9.115273399365e-04	9.696636912754e-04	1.212300466178e-03	1.260762607152e-03	1.545981123668e-03	1.604426811566e-03	1.604543529254e-03	1.944313603604e-03	2.405886871836e-03	4.724793583337e-03	4.735157567226e-03	4.737783351870e-03	4.739824192961e-03	4.794732863691e-03	5.081947504210e-03	5.086992609240e-03	5.091738231219e-03	5.126103994017e-03	5.273779464966e-03	5.453808311195e-03	5.504908470361e-03	0.00000000	15.77428382	39.14450580	100.02856346	106.40829059	133.03459896	138.35270422	169.65181861	176.06549151	176.07829979	213.36375570	264.01556715	518.48616499	519.62348076	519.91162732	520.13558374	526.16111387	557.67927755	558.23291383	558.75368565	562.52489221	578.73040198	598.48628431	604.09387861
1.0026359533e+00	3.1914893617e-01	0.000000000000e+00	1.447998699733e-04	3.578198451460e-04	9.108856819641e-04	9.690268623028e-04	1.212838401292e-03	1.261265831673e-03	1.545088945679e-03	1.604313438944e-03	1.604420189203e-03	1.944989501337e-03	2.405741834727e-03	4.724832288603e-03	4.735149998921e-03	4.737789503369e-03	4.739832737961e-03	4.794904727818e-03	5.081939176090e-03	5.086987136927e-03	5.091767721731e-03	5.126088344434e-03	5.273315032985e-03	5.454039648692e-03	5.504932703435e-03	0.00000000	15.88994904	39.26618930	99.95814963	106.33840669	133.09363051	138.40792673	169.55391339	176.05305030	176.06476479	213.43792691	263.99965117	518.49041240	519.62265023	519.91230237	520.13652144	526.17997378	557.67836364	558.23231331	558.75692186	562.52317487	578.67943646	598.51167067	604.09653788
1.0065678590e+00	3.2040050063e-01	0.000000000000e+00	1.458502780663e-04	3.589300345597e-04	9.102438391020e-04	9.683898056041e-04	1.213376098272e-03	1.261768757971e-03	1.544196341820e-03	1.604197045220e-03	1.604298955590e-03	1.945664970187e-03	2.405596236526e-03	4.724870925457e-03	4.735142443876e-03	4.737795672360e-03	4.739841270561e-03	4.795077438474e-03	5.081930890238e-03	5.086981646079e-03	5.091797245882e-03	5.126072637447e-03	5.272850258068e-03	5.454270489527e-03	5.504957001984e-03	0.00000000	16.00521801	39.38801851	99.88771552	106.26849780	133.15263594	138.46311651	169.45596144	176.04027757	176.05146094	213.51205104	263.98367361	518.49465230	519.62182116	519.91297933	520.13745779	526.19892658	557.67745438	558.23171076	558.76016176	562.52145122	578.62843331	598.53700252	604.09920434
1.0104997647e+00	3.2165206508e-01	0.000000000000e+00	1.468971519223e-04	3.600415388000e-04	9.096018113582e-04	9.677525213086e-04	1.213913556929e-03	1.262271385906e-03	1.543303312079e-03	1.604077235514e-03	1.604180223473e-03	1.946340010111e-03	2.405450077331e-03	4.724909492693e-03	4.735134902114e-03	4.737801858769e-03	4.739849790701e-03	4.795250996295e-03	5.081922646629e-03	5.086976136733e-03	5.091826803611e-03	5.126056873104e-03	5.272385140962e-03	5.454500833839e-03	5.504981365665e-03	0.00000000	16.12009913	39.50999200	99.81726112	106.19856393	133.21161521	138.51827355	169.35796275	176.02712997	176.03843159	213.58612811	263.96763449	518.49888457	519.62099355	519.91365821	520.13839277	526.21797235	557.67654974	558.23110618	558.76340534	562.51972129	578.57739261	598.56227989	604.10187795
1.0144316704e+00	3.2290362954e-01	0.000000000000e+00	1.479405658496e-04	3.611543450117e-04	9.089595987403e-04	9.671150095459e-04	1.214450777069e-03	1.262773715335e-03	1.542409856448e-03	1.603954066882e-03	1.604063935978e-03	1.947014621064e-03	2.405303357244e-03	4.724947989117e-03	4.735127373659e-03	4.737808062524e-03	4.739858298325e-03	4.795425401902e-03	5.081914445237e-03	5.086970608921e-03	5.091856394858e-03	5.126041051451e-03	5.271919682420e-03	5.454730681766e-03	5.505005794133e-03	0.00000000	16.23460058	39.63210837	99.74678643	106.12860510	133.27056830	138.57339783	169.25991733	176.01361378	176.02567052	213.66015811	263.95153382	518.50310906	519.62016740	519.91433900	520.13932637	526.23711116	557.67564974	558.23049958	558.76665261	562.51798506	578.52631444	598.58750278	604.10455866
